	WGD	Rate	Number of Leaves	n	Method	filename	rf	grf	quartet	Unnamed: 0
14837	nowgd	0.01	20	18	manhattan_nj	data_nowgd_0.01_20_18	6.0	0.12052027	0.06182122	11592.0
14838	nowgd	0.01	20	18	euclidean_fastme	data_nowgd_0.01_20_18	10.0	0.20962031	0.07451963	11593.0
14839	nowgd	0.01	20	18	manhattan_fastme	data_nowgd_0.01_20_18	6.0	0.13807155	0.07351713	11594.0
14840	nowgd	0.01	20	18	MEDALT	data_nowgd_0.01_20_18	10.0	0.2063908	0.0877193	11595.0
14841	nowgd	0.01	20	18	medicc	data_nowgd_0.01_20_18	4.0	0.10420586	0.03508772	11596.0
14842	nowgd	0.01	20	19	euclidean_nj	data_nowgd_0.01_20_19	24.0	0.4688627	0.3415205	11597.0
14843	nowgd	0.01	20	19	manhattan_nj	data_nowgd_0.01_20_19	14.0	0.22369769	0.08571429	11598.0
14844	nowgd	0.01	20	19	euclidean_fastme	data_nowgd_0.01_20_19	24.0	0.4778428	0.3538847	11599.0
14845	nowgd	0.01	20	19	manhattan_fastme	data_nowgd_0.01_20_19	20.0	0.3590084	0.1913116	11600.0
14846	nowgd	0.01	20	19	MEDALT	data_nowgd_0.01_20_19	16.0	0.3839968	0.1714286	11601.0
14847	nowgd	0.01	20	19	medicc	data_nowgd_0.01_20_19	12.0	0.20186975	0.08320802	11602.0
14848	nowgd	0.01	20	2	euclidean_nj	data_nowgd_0.01_20_2	14.0	0.2798549	0.2095238	11603.0
14849	nowgd	0.01	20	2	manhattan_nj	data_nowgd_0.01_20_2	10.0	0.2013589	0.1022556	11604.0
14850	nowgd	0.01	20	2	euclidean_fastme	data_nowgd_0.01_20_2	14.0	0.2805012	0.2095238	11605.0
14851	nowgd	0.01	20	2	manhattan_fastme	data_nowgd_0.01_20_2	8.0	0.16512305	0.05279866	11606.0
14852	nowgd	0.01	20	2	MEDALT	data_nowgd_0.01_20_2	12.0	0.280629	0.1411863	11607.0
14853	nowgd	0.01	20	2	medicc	data_nowgd_0.01_20_2	12.0	0.1885021	0.1096074	11608.0
14854	nowgd	0.01	20	20	euclidean_nj	data_nowgd_0.01_20_20	8.0	0.1972749	0.1249791	11609.0
14855	nowgd	0.01	20	20	manhattan_nj	data_nowgd_0.01_20_20	4.0	0.10692817	0.03408521	11610.0
14856	nowgd	0.01	20	20	euclidean_fastme	data_nowgd_0.01_20_20	8.0	0.1972749	0.1249791	11611.0
14857	nowgd	0.01	20	20	manhattan_fastme	data_nowgd_0.01_20_20	2.0	0.04714432	0.00802005	11612.0
14858	nowgd	0.01	20	20	MEDALT	data_nowgd_0.01_20_20	14.0	0.3620648	0.1712615	11613.0
14859	nowgd	0.01	20	20	medicc	data_nowgd_0.01_20_20	4.0	0.10692817	0.03408521	11614.0
14860	nowgd	0.01	20	21	euclidean_nj	data_nowgd_0.01_20_21	16.0	0.3004853	0.2917293	11615.0
14861	nowgd	0.01	20	21	manhattan_nj	data_nowgd_0.01_20_21	4.0	0.08133164	0.01804511	11616.0
14862	nowgd	0.01	20	21	euclidean_fastme	data_nowgd_0.01_20_21	16.0	0.3004853	0.2917293	11617.0
14863	nowgd	0.01	20	21	manhattan_fastme	data_nowgd_0.01_20_21	6.0	0.1324581	0.05112782	11618.0
14864	nowgd	0.01	20	21	MEDALT	data_nowgd_0.01_20_21	11.0	0.2928222	0.2385965	11619.0
14865	nowgd	0.01	20	21	medicc	data_nowgd_0.01_20_21	4.0	0.08133164	0.01804511	11620.0
14866	nowgd	0.01	20	22	euclidean_nj	data_nowgd_0.01_20_22	10.0	0.19484171	0.06382623	11621.0
14867	nowgd	0.01	20	22	manhattan_nj	data_nowgd_0.01_20_22	8.0	0.15381545	0.05814536	11622.0
14868	nowgd	0.01	20	22	euclidean_fastme	data_nowgd_0.01_20_22	10.0	0.1873885	0.05146199	11623.0
14869	nowgd	0.01	20	22	manhattan_fastme	data_nowgd_0.01_20_22	6.0	0.13352585	0.03776107	11624.0
14870	nowgd	0.01	20	22	MEDALT	data_nowgd_0.01_20_22	14.0	0.2794427	0.1430242	11625.0
14871	nowgd	0.01	20	22	medicc	data_nowgd_0.01_20_22	6.0	0.10682866	0.06616541	11626.0
14872	nowgd	0.01	20	23	euclidean_nj	data_nowgd_0.01_20_23	8.0	0.2080121	0.26132	11627.0
14873	nowgd	0.01	20	23	manhattan_nj	data_nowgd_0.01_20_23	10.0	0.3032301	0.3635756	11628.0
14874	nowgd	0.01	20	23	euclidean_fastme	data_nowgd_0.01_20_23	12.0	0.3706865	0.4397661	11629.0
14875	nowgd	0.01	20	23	manhattan_fastme	data_nowgd_0.01_20_23	10.0	0.3153482	0.3856307	11630.0
14876	nowgd	0.01	20	23	MEDALT	data_nowgd_0.01_20_23	15.0	0.4614128	0.3187135	11631.0
14877	nowgd	0.01	20	23	medicc	data_nowgd_0.01_20_23	10.0	0.2229984	0.1720969	11632.0
14878	nowgd	0.01	20	24	euclidean_nj	data_nowgd_0.01_20_24	8.0	0.1956157	0.08320802	11633.0
14879	nowgd	0.01	20	24	manhattan_nj	data_nowgd_0.01_20_24	8.0	0.1801224	0.1614035	11634.0
14880	nowgd	0.01	20	24	euclidean_fastme	data_nowgd_0.01_20_24	10.0	0.2376139	0.1914787	11635.0
14881	nowgd	0.01	20	24	manhattan_fastme	data_nowgd_0.01_20_24	10.0	0.2115714	0.164411	11636.0
14882	nowgd	0.01	20	24	MEDALT	data_nowgd_0.01_20_24	12.0	0.24318408	0.08822055	11637.0
14883	nowgd	0.01	20	24	medicc	data_nowgd_0.01_20_24	4.0	0.1035376	0.1233083	11638.0
14884	nowgd	0.01	20	3	euclidean_nj	data_nowgd_0.01_20_3	6.0	0.1603095	0.1440267	11639.0
14885	nowgd	0.01	20	3	manhattan_nj	data_nowgd_0.01_20_3	4.0	0.08065272	0.03375104	11640.0
14886	nowgd	0.01	20	3	euclidean_fastme	data_nowgd_0.01_20_3	4.0	0.1139117	0.1333333	11641.0
14887	nowgd	0.01	20	3	manhattan_fastme	data_nowgd_0.01_20_3	4.0	0.08065272	0.03375104	11642.0
14888	nowgd	0.01	20	3	MEDALT	data_nowgd_0.01_20_3	13.0	0.2644437	0.1455305	11643.0
14889	nowgd	0.01	20	3	medicc	data_nowgd_0.01_20_3	4.0	0.08065272	0.03375104	11644.0
14890	nowgd	0.01	20	4	euclidean_nj	data_nowgd_0.01_20_4	10.0	0.2201983	0.07251462	11645.0
14891	nowgd	0.01	20	4	manhattan_nj	data_nowgd_0.01_20_4	8.0	0.1392527	0.03976608	11646.0
14892	nowgd	0.01	20	4	euclidean_fastme	data_nowgd_0.01_20_4	10.0	0.2201983	0.07251462	11647.0
14893	nowgd	0.01	20	4	manhattan_fastme	data_nowgd_0.01_20_4	12.0	0.1704905	0.09456976	11648.0
14894	nowgd	0.01	20	4	MEDALT	data_nowgd_0.01_20_4	16.0	0.3068027	0.1375104	11649.0
14895	nowgd	0.01	20	4	medicc	data_nowgd_0.01_20_4	8.0	0.14912305	0.08086884	11650.0
14896	nowgd	0.01	20	5	euclidean_nj	data_nowgd_0.01_20_5	4.0	0.06515356	0.006015038	11651.0
14897	nowgd	0.01	20	5	manhattan_nj	data_nowgd_0.01_20_5	2.0	0.041360987	0.005680869	11652.0
14898	nowgd	0.01	20	5	euclidean_fastme	data_nowgd_0.01_20_5	4.0	0.06515356	0.006015038	11653.0
14899	nowgd	0.01	20	5	manhattan_fastme	data_nowgd_0.01_20_5	6.0	0.15146924	0.05914787	11654.0
14900	nowgd	0.01	20	5	MEDALT	data_nowgd_0.01_20_5	14.0	0.3333283	0.1284879	11655.0
14901	nowgd	0.01	20	5	medicc	data_nowgd_0.01_20_5	0.0	0.0	0.0	11656.0
14902	nowgd	0.01	20	6	euclidean_nj	data_nowgd_0.01_20_6	16.0	0.2983136	0.2145363	11657.0
14903	nowgd	0.01	20	6	manhattan_nj	data_nowgd_0.01_20_6	6.0	0.12565576	0.05914787	11658.0
14904	nowgd	0.01	20	6	euclidean_fastme	data_nowgd_0.01_20_6	18.0	0.3261546	0.217878	11659.0
14905	nowgd	0.01	20	6	manhattan_fastme	data_nowgd_0.01_20_6	4.0	0.07397648	0.01102757	11660.0
14906	nowgd	0.01	20	6	MEDALT	data_nowgd_0.01_20_6	11.0	0.2103143	0.1020886	11661.0
14907	nowgd	0.01	20	6	medicc	data_nowgd_0.01_20_6	6.0	0.12565576	0.05914787	11662.0
14908	nowgd	0.01	20	7	euclidean_nj	data_nowgd_0.01_20_7	20.0	0.3884696	0.2021721	11663.0
14909	nowgd	0.01	20	7	manhattan_nj	data_nowgd_0.01_20_7	14.0	0.3160259	0.1734336	11664.0
14910	nowgd	0.01	20	7	euclidean_fastme	data_nowgd_0.01_20_7	18.0	0.3761751	0.2091896	11665.0
14911	nowgd	0.01	20	7	manhattan_fastme	data_nowgd_0.01_20_7	12.0	0.2611674	0.1650794	11666.0
14912	nowgd	0.01	20	7	MEDALT	data_nowgd_0.01_20_7	11.0	0.3086865	0.1406015	11667.0
14913	nowgd	0.01	20	7	medicc	data_nowgd_0.01_20_7	14.0	0.3081823	0.1700919	11668.0
14914	nowgd	0.01	20	8	euclidean_nj	data_nowgd_0.01_20_8	6.0	0.12015101	0.07385129	11669.0
14915	nowgd	0.01	20	8	manhattan_nj	data_nowgd_0.01_20_8	6.0	0.13558864	0.07919799	11670.0
14916	nowgd	0.01	20	8	euclidean_fastme	data_nowgd_0.01_20_8	6.0	0.1258227	0.07385129	11671.0
14917	nowgd	0.01	20	8	manhattan_fastme	data_nowgd_0.01_20_8	8.0	0.1711441	0.0845447	11672.0
14918	nowgd	0.01	20	8	MEDALT	data_nowgd_0.01_20_8	15.0	0.3072044	0.1540518	11673.0
14919	nowgd	0.01	20	8	medicc	data_nowgd_0.01_20_8	4.0	0.10457598	0.06583124	11674.0
14920	nowgd	0.01	20	9	euclidean_nj	data_nowgd_0.01_20_9	12.0	0.2356351	0.1440267	11675.0
14921	nowgd	0.01	20	9	manhattan_nj	data_nowgd_0.01_20_9	10.0	0.1870113	0.1226399	11676.0
14922	nowgd	0.01	20	9	euclidean_fastme	data_nowgd_0.01_20_9	12.0	0.2650923	0.1654135	11677.0
14923	nowgd	0.01	20	9	manhattan_fastme	data_nowgd_0.01_20_9	12.0	0.2235234	0.1413534	11678.0
14924	nowgd	0.01	20	9	MEDALT	data_nowgd_0.01_20_9	9.0	0.2106383	0.1358396	11679.0
14925	nowgd	0.01	20	9	medicc	data_nowgd_0.01_20_9	4.0	0.11455736	0.08521303	11680.0
14926	nowgd	0.01	250	0	euclidean_nj	data_nowgd_0.01_250_0	206.0	0.19250717	0.02145988	11681.0
14927	nowgd	0.01	250	0	manhattan_nj	data_nowgd_0.01_250_0	168.0	0.17129865	0.02109802	11682.0
14928	nowgd	0.01	250	0	euclidean_fastme	data_nowgd_0.01_250_0	192.0	0.22487776	0.08736502	11683.0
14929	nowgd	0.01	250	0	manhattan_fastme	data_nowgd_0.01_250_0	160.0	0.16767697	0.02576714	11684.0
14930	nowgd	0.01	250	0	MEDALT	data_nowgd_0.01_250_0	220.0	0.3471899	0.1658119	11685.0
14931	nowgd	0.01	250	0	medicc	data_nowgd_0.01_250_0	128.0	0.1553119	0.1240007	11686.0
14932	nowgd	0.01	250	1	euclidean_nj	data_nowgd_0.01_250_1	194.0	0.2530127	0.1786877	11687.0
14933	nowgd	0.01	250	1	manhattan_nj	data_nowgd_0.01_250_1	150.0	0.1966834	0.1470893	11688.0
14934	nowgd	0.01	250	1	euclidean_fastme	data_nowgd_0.01_250_1	162.0	0.2007818	0.1252683	11689.0
14935	nowgd	0.01	250	1	manhattan_fastme	data_nowgd_0.01_250_1	164.0	0.1993707	0.1092865	11690.0
14936	nowgd	0.01	250	1	MEDALT	data_nowgd_0.01_250_1	201.0	0.3053058	0.1121035	11691.0
14937	nowgd	0.01	250	1	medicc	data_nowgd_0.01_250_1	104.0	0.13373602	0.01491477	11692.0
14938	nowgd	0.01	250	10	euclidean_nj	data_nowgd_0.01_250_10	180.0	0.2458993	0.1413307	11693.0
14939	nowgd	0.01	250	10	manhattan_nj	data_nowgd_0.01_250_10	134.0	0.1968931	0.1241561	11694.0
14940	nowgd	0.01	250	10	euclidean_fastme	data_nowgd_0.01_250_10	138.0	0.1795357	0.1212607	11695.0
14941	nowgd	0.01	250	10	manhattan_fastme	data_nowgd_0.01_250_10	126.0	0.2097139	0.2210202	11696.0
14942	nowgd	0.01	250	10	MEDALT	data_nowgd_0.01_250_10	192.0	0.3150997	0.1540659	11697.0
14943	nowgd	0.01	250	10	medicc	data_nowgd_0.01_250_10	100.0	0.1503039	0.1073029	11698.0
14944	nowgd	0.01	250	11	euclidean_nj	data_nowgd_0.01_250_11	208.0	0.2456385	0.0741059	11699.0
14945	nowgd	0.01	250	11	manhattan_nj	data_nowgd_0.01_250_11	166.0	0.21767732	0.09512854	11700.0
14946	nowgd	0.01	250	11	euclidean_fastme	data_nowgd_0.01_250_11	186.0	0.24109169	0.09958607	11701.0
14947	nowgd	0.01	250	11	manhattan_fastme	data_nowgd_0.01_250_11	160.0	0.2111073	0.1026485	11702.0
14948	nowgd	0.01	250	11	MEDALT	data_nowgd_0.01_250_11	201.0	0.2706024	0.1230736	11703.0
14949	nowgd	0.01	250	11	medicc	data_nowgd_0.01_250_11	122.0	0.16617807	0.05201174	11704.0
14950	nowgd	0.01	250	12	euclidean_nj	data_nowgd_0.01_250_12	240.0	0.3343034	0.2234043	11705.0
14951	nowgd	0.01	250	12	manhattan_nj	data_nowgd_0.01_250_12	150.0	0.2205481	0.1737981	11706.0
14952	nowgd	0.01	250	12	euclidean_fastme	data_nowgd_0.01_250_12	220.0	0.3232185	0.2114762	11707.0
14953	nowgd	0.01	250	12	manhattan_fastme	data_nowgd_0.01_250_12	178.0	0.2757579	0.1765643	11708.0
14954	nowgd	0.01	250	12	MEDALT	data_nowgd_0.01_250_12	206.0	0.3155347	0.1907726	11709.0
14955	nowgd	0.01	250	12	medicc	data_nowgd_0.01_250_12	128.0	0.1933287	0.1063233	11710.0
14956	nowgd	0.01	250	13	euclidean_nj	data_nowgd_0.01_250_13	190.0	0.2426798	0.0941629	11711.0
14957	nowgd	0.01	250	13	manhattan_nj	data_nowgd_0.01_250_13	142.0	0.19293314	0.07750005	11712.0
14958	nowgd	0.01	250	13	euclidean_fastme	data_nowgd_0.01_250_13	176.0	0.2495145	0.1132291	11713.0
14959	nowgd	0.01	250	13	manhattan_fastme	data_nowgd_0.01_250_13	122.0	0.1491623	0.0315868	11714.0
14960	nowgd	0.01	250	13	MEDALT	data_nowgd_0.01_250_13	200.0	0.2834095	0.1079314	11715.0
14961	nowgd	0.01	250	13	medicc	data_nowgd_0.01_250_13	120.0	0.14162475	0.03041732	11716.0
14962	nowgd	0.01	250	14	euclidean_nj	data_nowgd_0.01_250_14	182.0	0.21260824	0.07683656	11717.0
14963	nowgd	0.01	250	14	manhattan_nj	data_nowgd_0.01_250_14	154.0	0.1949744	0.0725589	11718.0
14964	nowgd	0.01	250	14	euclidean_fastme	data_nowgd_0.01_250_14	172.0	0.21420817	0.09578042	11719.0
14965	nowgd	0.01	250	14	manhattan_fastme	data_nowgd_0.01_250_14	156.0	0.18037257	0.01817575	11720.0
14966	nowgd	0.01	250	14	MEDALT	data_nowgd_0.01_250_14	200.0	0.3145076	0.1485048	11721.0
14967	nowgd	0.01	250	14	medicc	data_nowgd_0.01_250_14	108.0	0.1197985	0.007431392	11722.0
14968	nowgd	0.01	250	15	euclidean_nj	data_nowgd_0.01_250_15	188.0	0.21612304	0.06388522	11723.0
14969	nowgd	0.01	250	15	manhattan_nj	data_nowgd_0.01_250_15	140.0	0.19205275	0.02895326	11724.0
14970	nowgd	0.01	250	15	euclidean_fastme	data_nowgd_0.01_250_15	176.0	0.22577868	0.06991732	11725.0
14971	nowgd	0.01	250	15	manhattan_fastme	data_nowgd_0.01_250_15	160.0	0.23481481	0.09511106	11726.0
14972	nowgd	0.01	250	15	MEDALT	data_nowgd_0.01_250_15	192.0	0.26371588	0.07192381	11727.0
14973	nowgd	0.01	250	15	medicc	data_nowgd_0.01_250_15	94.0	0.13461463	0.02006675	11728.0
14974	nowgd	0.01	250	16	euclidean_nj	data_nowgd_0.01_250_16	170.0	0.2730301	0.2217427	11729.0
14975	nowgd	0.01	250	16	manhattan_nj	data_nowgd_0.01_250_16	132.0	0.19685633	0.09203766	11730.0
14976	nowgd	0.01	250	16	euclidean_fastme	data_nowgd_0.01_250_16	174.0	0.278184	0.225921	11731.0
14977	nowgd	0.01	250	16	manhattan_fastme	data_nowgd_0.01_250_16	164.0	0.2096203	0.1390709	11732.0
14978	nowgd	0.01	250	16	MEDALT	data_nowgd_0.01_250_16	207.0	0.3035955	0.1056499	11733.0
14979	nowgd	0.01	250	16	medicc	data_nowgd_0.01_250_16	114.0	0.1540157	0.06513442	11734.0
14980	nowgd	0.01	250	17	euclidean_nj	data_nowgd_0.01_250_17	200.0	0.2854545	0.1842905	11735.0
14981	nowgd	0.01	250	17	manhattan_nj	data_nowgd_0.01_250_17	156.0	0.2261839	0.154493	11736.0
14982	nowgd	0.01	250	17	euclidean_fastme	data_nowgd_0.01_250_17	188.0	0.2595024	0.1689025	11737.0
14983	nowgd	0.01	250	17	manhattan_fastme	data_nowgd_0.01_250_17	174.0	0.2307152	0.114194	11738.0
14984	nowgd	0.01	250	17	MEDALT	data_nowgd_0.01_250_17	210.0	0.3221997	0.1494678	11739.0
14985	nowgd	0.01	250	17	medicc	data_nowgd_0.01_250_17	128.0	0.1584726	0.04052951	11740.0
14986	nowgd	0.01	250	18	euclidean_nj	data_nowgd_0.01_250_18	170.0	0.2224217	0.1187424	11741.0
14987	nowgd	0.01	250	18	manhattan_nj	data_nowgd_0.01_250_18	118.0	0.15504912	0.03531617	11742.0
14988	nowgd	0.01	250	18	euclidean_fastme	data_nowgd_0.01_250_18	146.0	0.2011542	0.124891	11743.0
14989	nowgd	0.01	250	18	manhattan_fastme	data_nowgd_0.01_250_18	128.0	0.1895009	0.0589776	11744.0
14990	nowgd	0.01	250	18	MEDALT	data_nowgd_0.01_250_18	218.0	0.3307901	0.1375777	11745.0
14991	nowgd	0.01	250	18	medicc	data_nowgd_0.01_250_18	126.0	0.16595257	0.05119725	11746.0
14992	nowgd	0.01	250	19	euclidean_nj	data_nowgd_0.01_250_19	162.0	0.19723677	0.05238958	11747.0
14993	nowgd	0.01	250	19	manhattan_nj	data_nowgd_0.01_250_19	128.0	0.15021696	0.03104234	11748.0
14994	nowgd	0.01	250	19	euclidean_fastme	data_nowgd_0.01_250_19	172.0	0.20792743	0.05996922	11749.0
14995	nowgd	0.01	250	19	manhattan_fastme	data_nowgd_0.01_250_19	158.0	0.2155075	0.1629918	11750.0
14996	nowgd	0.01	250	19	MEDALT	data_nowgd_0.01_250_19	179.0	0.2674677	0.1387496	11751.0
14997	nowgd	0.01	250	19	medicc	data_nowgd_0.01_250_19	110.0	0.13824253	0.03319971	11752.0
14998	nowgd	0.01	250	2	euclidean_nj	data_nowgd_0.01_250_2	160.0	0.20800756	0.07322628	11753.0
14999	nowgd	0.01	250	2	manhattan_nj	data_nowgd_0.01_250_2	102.0	0.12845773	0.05428591	11754.0
15000	nowgd	0.01	250	2	euclidean_fastme	data_nowgd_0.01_250_2	126.0	0.1578134	0.05476252	11755.0
15001	nowgd	0.01	250	2	manhattan_fastme	data_nowgd_0.01_250_2	108.0	0.14404601	0.05329657	11756.0
15002	nowgd	0.01	250	2	MEDALT	data_nowgd_0.01_250_2	207.0	0.27323127	0.08723549	11757.0
15003	nowgd	0.01	250	2	medicc	data_nowgd_0.01_250_2	108.0	0.13411543	0.03976608	11758.0
15004	nowgd	0.01	250	20	euclidean_nj	data_nowgd_0.01_250_20	190.0	0.2608888	0.229318	11759.0
15005	nowgd	0.01	250	20	manhattan_nj	data_nowgd_0.01_250_20	140.0	0.18616553	0.05489538	11760.0
15006	nowgd	0.01	250	20	euclidean_fastme	data_nowgd_0.01_250_20	180.0	0.2552076	0.1913821	11761.0
15007	nowgd	0.01	250	20	manhattan_fastme	data_nowgd_0.01_250_20	160.0	0.2019093	0.1094831	11762.0
15008	nowgd	0.01	250	20	MEDALT	data_nowgd_0.01_250_20	222.0	0.3983346	0.1937508	11763.0
15009	nowgd	0.01	250	20	medicc	data_nowgd_0.01_250_20	108.0	0.15515379	0.08025631	11764.0
15010	nowgd	0.01	250	21	euclidean_nj	data_nowgd_0.01_250_21	172.0	0.18714067	0.07990433	11765.0
15011	nowgd	0.01	250	21	manhattan_nj	data_nowgd_0.01_250_21	162.0	0.17852271	0.07714572	11766.0
15012	nowgd	0.01	250	21	euclidean_fastme	data_nowgd_0.01_250_21	170.0	0.19396887	0.08186478	11767.0
15013	nowgd	0.01	250	21	manhattan_fastme	data_nowgd_0.01_250_21	152.0	0.18745419	0.08495818	11768.0
15014	nowgd	0.01	250	21	MEDALT	data_nowgd_0.01_250_21	216.0	0.3341248	0.1568655	11769.0
15015	nowgd	0.01	250	21	medicc	data_nowgd_0.01_250_21	116.0	0.13807805	0.07294197	11770.0
15016	nowgd	0.01	250	22	euclidean_nj	data_nowgd_0.01_250_22	214.0	0.21388966	0.05713455	11771.0
15017	nowgd	0.01	250	22	manhattan_nj	data_nowgd_0.01_250_22	158.0	0.19037493	0.06539786	11772.0
15018	nowgd	0.01	250	22	euclidean_fastme	data_nowgd_0.01_250_22	198.0	0.227622	0.0822089	11773.0
15019	nowgd	0.01	250	22	manhattan_fastme	data_nowgd_0.01_250_22	172.0	0.19616252	0.07836641	11774.0
15020	nowgd	0.01	250	22	MEDALT	data_nowgd_0.01_250_22	216.0	0.3063948	0.1289078	11775.0
15021	nowgd	0.01	250	22	medicc	data_nowgd_0.01_250_22	118.0	0.14661037	0.05147075	11776.0
15022	nowgd	0.01	250	23	euclidean_nj	data_nowgd_0.01_250_23	172.0	0.21604525	0.08976626	11777.0
15023	nowgd	0.01	250	23	manhattan_nj	data_nowgd_0.01_250_23	120.0	0.18783207	0.08121045	11778.0
15024	nowgd	0.01	250	23	euclidean_fastme	data_nowgd_0.01_250_23	156.0	0.2275703	0.1106314	11779.0
15025	nowgd	0.01	250	23	manhattan_fastme	data_nowgd_0.01_250_23	124.0	0.2418372	0.1286999	11780.0
15026	nowgd	0.01	250	23	MEDALT	data_nowgd_0.01_250_23	199.0	0.28692947	0.09791426	11781.0
15027	nowgd	0.01	250	23	medicc	data_nowgd_0.01_250_23	98.0	0.17290037	0.07289776	11782.0
15028	nowgd	0.01	250	24	euclidean_nj	data_nowgd_0.01_250_24	170.0	0.21495049	0.05842996	11783.0
15029	nowgd	0.01	250	24	manhattan_nj	data_nowgd_0.01_250_24	128.0	0.15969351	0.03988208	11784.0
15030	nowgd	0.01	250	24	euclidean_fastme	data_nowgd_0.01_250_24	144.0	0.18144673	0.05589814	11785.0
15031	nowgd	0.01	250	24	manhattan_fastme	data_nowgd_0.01_250_24	130.0	0.15815809	0.02078795	11786.0
15032	nowgd	0.01	250	24	MEDALT	data_nowgd_0.01_250_24	214.0	0.29950356	0.09996383	11787.0
15033	nowgd	0.01	250	24	medicc	data_nowgd_0.01_250_24	112.0	0.13172408	0.02111976	11788.0
15034	nowgd	0.01	250	3	euclidean_nj	data_nowgd_0.01_250_3	194.0	0.22457115	0.09829463	11789.0
15035	nowgd	0.01	250	3	manhattan_nj	data_nowgd_0.01_250_3	124.0	0.15174779	0.05463685	11790.0
15036	nowgd	0.01	250	3	euclidean_fastme	data_nowgd_0.01_250_3	182.0	0.2555351	0.1556353	11791.0
15037	nowgd	0.01	250	3	manhattan_fastme	data_nowgd_0.01_250_3	152.0	0.18221321	0.05222518	11792.0
15038	nowgd	0.01	250	3	MEDALT	data_nowgd_0.01_250_3	208.0	0.3224223	0.1498326	11793.0
15039	nowgd	0.01	250	3	medicc	data_nowgd_0.01_250_3	108.0	0.1268749	0.0373243	11794.0
15040	nowgd	0.01	250	4	euclidean_nj	data_nowgd_0.01_250_4	186.0	0.21404651	0.07623699	11795.0
15041	nowgd	0.01	250	4	manhattan_nj	data_nowgd_0.01_250_4	144.0	0.16445383	0.05467555	11796.0
15042	nowgd	0.01	250	4	euclidean_fastme	data_nowgd_0.01_250_4	168.0	0.2337266	0.1067219	11797.0
15043	nowgd	0.01	250	4	manhattan_fastme	data_nowgd_0.01_250_4	152.0	0.17088984	0.05718904	11798.0
15044	nowgd	0.01	250	4	MEDALT	data_nowgd_0.01_250_4	207.0	0.2706123	0.1073891	11799.0
15045	nowgd	0.01	250	4	medicc	data_nowgd_0.01_250_4	104.0	0.10772404	0.03108579	11800.0
15046	nowgd	0.01	250	5	euclidean_nj	data_nowgd_0.01_250_5	266.0	0.3180769	0.2887204	11801.0
15047	nowgd	0.01	250	5	manhattan_nj	data_nowgd_0.01_250_5	168.0	0.21090093	0.09169513	11802.0
15048	nowgd	0.01	250	5	euclidean_fastme	data_nowgd_0.01_250_5	232.0	0.2733157	0.1967058	11803.0
15049	nowgd	0.01	250	5	manhattan_fastme	data_nowgd_0.01_250_5	164.0	0.2252699	0.1902731	11804.0
15050	nowgd	0.01	250	5	MEDALT	data_nowgd_0.01_250_5	186.0	0.2926489	0.192212	11805.0
15051	nowgd	0.01	250	5	medicc	data_nowgd_0.01_250_5	116.0	0.1616485	0.1400232	11806.0
15052	nowgd	0.01	250	6	euclidean_nj	data_nowgd_0.01_250_6	168.0	0.17769946	0.01318624	11807.0
15053	nowgd	0.01	250	6	manhattan_nj	data_nowgd_0.01_250_6	118.0	0.15221588	0.01184718	11808.0
15054	nowgd	0.01	250	6	euclidean_fastme	data_nowgd_0.01_250_6	146.0	0.1867607	0.02325059	11809.0
15055	nowgd	0.01	250	6	manhattan_fastme	data_nowgd_0.01_250_6	142.0	0.16532328	0.01221115	11810.0
15056	nowgd	0.01	250	6	MEDALT	data_nowgd_0.01_250_6	200.0	0.28519254	0.08542378	11811.0
15057	nowgd	0.01	250	6	medicc	data_nowgd_0.01_250_6	102.0	0.12123	0.00851359	11812.0
15058	nowgd	0.01	250	7	euclidean_nj	data_nowgd_0.01_250_7	176.0	0.2089234	0.1056229	11813.0
15059	nowgd	0.01	250	7	manhattan_nj	data_nowgd_0.01_250_7	148.0	0.16334144	0.06690088	11814.0
15060	nowgd	0.01	250	7	euclidean_fastme	data_nowgd_0.01_250_7	180.0	0.2258875	0.1125561	11815.0
15061	nowgd	0.01	250	7	manhattan_fastme	data_nowgd_0.01_250_7	134.0	0.19516319	0.09543699	11816.0
15062	nowgd	0.01	250	7	MEDALT	data_nowgd_0.01_250_7	196.0	0.29680467	0.08966411	11817.0
15063	nowgd	0.01	250	7	medicc	data_nowgd_0.01_250_7	108.0	0.14446632	0.05093158	11818.0
15064	nowgd	0.01	250	8	euclidean_nj	data_nowgd_0.01_250_8	202.0	0.2260199	0.1466656	11819.0
15065	nowgd	0.01	250	8	manhattan_nj	data_nowgd_0.01_250_8	160.0	0.16087333	0.02713602	11820.0
15066	nowgd	0.01	250	8	euclidean_fastme	data_nowgd_0.01_250_8	180.0	0.18793238	0.05461084	11821.0
15067	nowgd	0.01	250	8	manhattan_fastme	data_nowgd_0.01_250_8	170.0	0.19754695	0.02871522	11822.0
15068	nowgd	0.01	250	8	MEDALT	data_nowgd_0.01_250_8	215.0	0.3073616	0.14399	11823.0
15069	nowgd	0.01	250	8	medicc	data_nowgd_0.01_250_8	112.0	0.13213664	0.01953112	11824.0
15070	nowgd	0.01	250	9	euclidean_nj	data_nowgd_0.01_250_9	176.0	0.191377	0.1083679	11825.0
15071	nowgd	0.01	250	9	manhattan_nj	data_nowgd_0.01_250_9	132.0	0.153148	0.0214357	11826.0
